Date,Time,TxBat(V),VSpeed(m/s),Altitude(m),VFR(%),RxBatt(V),RSSI(dB),RX,VFAS(V),Temp 1(°,Current(A),ADC2(V),GPS Alt(m),Temp 2(°,Latitude, Longitude,GPS Speed(km/h),Consumption(mAh),Distance(m),Power(W),CELLS(V),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,
2024-07-20,18:29:00.720,7.41,-1.04,121.69,98,5.81,61,0,24.04,44,0.2,23.20,111.40,-26,50.181355, 8.839650,53.704,642,383,5,4.00,-171,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:00.980,7.42,-0.78,121.69,98,5.75,62,0,24.04,44,0.4,23.20,111.40,-26,50.181355, 8.839650,55.530,642,383,10,4.00,-131,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:01.240,7.41,-0.56,121.64,98,5.70,63,0,24.04,44,0.6,23.20,111.40,-26,50.181355, 8.839650,55.530,642,383,14,4.00,-69,-23,-1022,-22,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:01.510,7.41,-0.38,121.72,98,5.72,63,0,24.04,44,0.6,23.23,110.90,-26,50.181445, 8.839542,55.317,642,382,14,4.00,0,0,-1022,-45,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:01.780,7.41,-0.22,121.71,98,5.77,63,0,24.05,44,0.4,23.23,110.90,-26,50.181445, 8.839542,55.317,642,382,10,4.00,0,0,-1023,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:02.040,7.42,-0.24,121.54,98,5.80,63,0,24.05,44,0.7,23.25,110.90,-26,50.181445, 8.839542,53.569,643,381,17,4.00,0,-82,-1022,171,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:02.320,7.42,-0.34,121.47,98,5.82,61,0,24.04,44,0.4,23.23,110.90,-26,50.181445, 8.839542,53.569,643,381,10,4.00,0,-62,-1022,297,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:02.590,7.42,-0.42,121.19,98,5.77,62,0,24.04,44,0.4,23.23,111.20,-26,50.181505, 8.839389,51.807,643,376,10,4.00,0,-53,-1022,154,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:02.850,7.42,-0.60,120.97,98,5.76,61,0,24.04,44,0.7,23.25,111.20,-26,50.181505, 8.839389,51.159,643,376,17,4.00,0,-64,-1022,211,-501,-539,146,-1024,-649,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:03.120,7.42,-0.75,120.68,98,5.74,57,0,24.03,44,0.3,23.26,111.20,-26,50.181505, 8.839389,51.159,643,376,7,4.00,0,-26,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:03.390,7.42,-0.86,120.45,98,5.74,56,0,24.03,44,0.2,23.27,109.70,-26,50.181524, 8.839216,51.159,643,367,5,4.00,0,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:03.680,7.41,-0.90,120.20,98,5.84,56,0,24.04,44,0.2,23.27,109.70,-26,50.181524, 8.839216,51.089,643,367,5,4.00,0,-134,-1023,-39,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:03.940,7.42,-1.02,119.81,98,5.81,57,0,24.04,44,0.4,23.26,109.70,-26,50.181524, 8.839216,51.089,643,367,10,4.00,0,-166,-1022,-44,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:04.210,7.41,-1.10,119.59,98,5.80,58,0,24.04,44,0.6,23.27,109.70,-26,50.181524, 8.839216,51.926,643,367,14,4.00,-12,-121,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:04.470,7.41,-1.02,119.47,98,5.74,59,0,24.04,44,0.2,23.27,107.70,-26,50.181490, 8.839216,54.172,643,364,5,4.00,-45,-85,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:04.740,7.41,-0.87,119.38,98,5.75,60,0,24.04,44,0.7,23.22,107.70,-26,50.181490, 8.839023,54.172,643,354,17,4.00,0,0,-1022,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:05.000,7.41,-0.64,119.45,98,5.81,58,0,24.04,44,0.2,23.22,107.70,-26,50.181490, 8.839023,54.500,643,354,5,4.00,0,0,-1022,148,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:05.260,7.41,-0.33,119.53,98,5.79,55,0,24.04,44,0.5,23.19,107.70,-26,50.181490, 8.839023,54.500,643,354,12,4.00,0,0,-1022,87,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:05.530,7.41,-0.03,119.74,98,5.84,54,0,24.04,44,0.5,23.19,105.70,-26,50.181436, 8.838872,53.208,643,342,12,4.00,0,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:05.790,7.41,0.26,120.01,96,5.80,53,0,24.04,44,0.5,23.32,105.70,-26,50.181436, 8.838872,53.208,643,342,12,4.00,0,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:06.090,7.41,0.57,120.31,96,5.81,53,0,24.04,44,0.7,23.31,105.70,-26,50.181436, 8.838872,50.330,643,342,17,4.00,0,0,-1022,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:06.360,7.42,0.61,120.41,96,5.82,55,0,24.04,44,0.5,23.31,105.70,-26,50.181383, 8.838872,50.330,643,339,12,4.00,0,-63,-1022,80,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:06.620,7.42,0.59,120.53,97,5.76,55,0,24.04,44,0.2,23.31,105.60,-26,50.181383, 8.838768,47.898,643,334,5,4.00,-9,-58,-1022,173,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:06.910,7.42,0.53,120.58,97,5.84,56,0,24.04,44,0.4,23.28,105.60,-26,50.181383, 8.838768,47.898,643,334,10,4.00,-33,-57,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:07.190,7.41,0.39,120.58,97,5.76,57,0,24.05,44,0.5,23.29,105.60,-26,50.181383, 8.838768,47.898,643,334,12,4.00,-45,-97,-1023,-82,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:07.470,7.41,0.27,120.62,97,5.79,58,0,24.04,44,0.7,23.29,105.40,-26,50.181273, 8.838670,46.568,643,322,17,4.00,-20,-143,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:07.730,7.41,0.27,120.68,97,5.85,58,0,24.04,44,0.4,23.29,105.40,-26,50.181273, 8.838670,46.568,643,322,10,4.00,-3,-152,-1022,-36,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:07.990,7.42,0.19,120.60,97,5.89,59,0,24.04,44,0.5,23.24,105.40,-26,50.181273, 8.838670,47.009,643,322,12,4.00,-107,-211,-1022,-241,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:08.250,7.41,0.05,120.59,97,5.85,58,0,24.03,44,0.5,23.24,105.40,-26,50.181273, 8.838670,47.009,643,322,12,4.00,-137,-271,-1022,-250,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:08.510,7.41,-0.06,120.47,97,5.80,57,0,24.04,44,0.4,23.23,104.20,-26,50.181161, 8.838626,46.944,643,313,10,4.00,-115,-143,-1023,0,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:08.780,7.42,-0.14,120.40,98,5.75,57,0,24.04,44,0.2,23.22,104.20,-26,50.181161, 8.838626,46.944,643,313,5,4.00,-75,-136,-1022,231,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:09.040,7.42,-0.14,120.39,98,5.74,56,0,24.04,44,0.5,23.34,104.20,-26,50.181161, 8.838626,47.364,643,313,12,4.00,-25,-171,-1022,276,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:09.300,7.41,-0.08,120.40,98,5.71,56,0,24.04,44,0.2,23.34,104.20,-26,50.181161, 8.838626,47.364,643,313,5,4.00,-1,-182,-1022,261,-501,-538,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:09.560,7.41,-0.06,120.42,98,5.84,56,0,24.04,44,0.4,23.33,103.30,-26,50.181049, 8.838636,46.818,643,308,10,4.00,0,-195,-1023,286,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:09.830,7.42,-0.05,120.38,98,5.76,55,0,24.04,44,0.7,23.33,103.30,-26,50.181049, 8.838636,46.133,643,308,17,4.00,0,-221,-1023,44,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:10.090,7.42,-0.10,120.28,98,5.80,56,0,24.04,44,0.6,23.33,103.30,-26,50.181049, 8.838636,46.133,644,308,14,4.00,0,-179,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:10.380,7.42,-0.23,120.13,98,5.84,57,0,24.04,44,0.2,23.32,103.40,-26,50.180946, 8.838690,46.133,644,306,5,4.00,0,-188,-1022,90,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:10.640,7.42,-0.31,120.06,98,5.89,58,0,24.04,44,0.4,23.31,103.40,-26,50.180946, 8.838690,42.525,644,306,10,4.00,0,-359,-1022,-3,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:10.920,7.42,-0.36,119.89,98,5.84,57,0,24.04,44,0.7,23.29,103.40,-26,50.180946, 8.838690,42.525,644,306,17,4.00,-63,-386,-1022,-88,-502,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:11.180,7.42,-0.49,119.73,98,5.86,56,0,24.04,44,0.7,23.29,103.40,-26,50.180946, 8.838690,42.092,644,306,17,4.00,-22,-376,-1023,42,-501,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:11.440,7.42,-0.44,119.74,99,5.81,53,0,24.04,44,0.5,23.26,104.40,-26,50.180858, 8.838778,41.531,644,307,12,4.00,0,-258,-1022,131,-502,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:11.720,7.42,-0.31,119.71,99,5.83,50,0,24.04,44,0.4,23.27,104.40,-26,50.180858, 8.838778,41.531,644,307,10,4.00,0,-148,-1022,-21,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:11.990,7.42,-0.27,119.65,99,5.78,49,0,24.04,44,0.4,23.27,104.40,-26,50.180858, 8.838778,39.664,644,307,10,4.00,-79,-271,-1023,-153,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:12.270,7.41,-0.11,119.77,98,5.77,48,0,24.04,44,0.4,23.28,104.40,-26,50.180858, 8.838778,39.664,644,307,10,4.00,-21,-265,-1022,-59,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:12.550,7.41,0.01,119.93,98,5.81,46,0,24.04,44,0.4,23.29,105.00,-26,50.180792, 8.838887,38.127,644,311,10,4.00,0,-258,-1023,-48,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:12.820,7.41,0.23,120.07,95,5.86,46,0,24.04,44,0.7,23.29,105.00,-26,50.180792, 8.838887,38.127,644,311,17,4.00,0,-251,-1022,-28,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:13.090,7.41,0.33,120.17,95,5.88,47,0,24.04,44,0.7,23.29,105.00,-26,50.180792, 8.838887,37.386,644,311,17,4.00,0,-127,-1022,0,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:13.370,7.42,0.27,120.12,95,5.79,50,0,24.04,44,0.7,23.29,105.00,-26,50.180747, 8.839011,37.386,644,316,17,4.00,0,0,-1022,0,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:13.640,7.42,0.11,120.05,96,5.76,51,0,24.04,44,0.4,23.27,105.00,-26,50.180747, 8.839011,36.823,644,316,10,4.00,0,0,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:13.910,7.42,-0.09,119.87,96,5.80,52,0,24.03,44,0.5,23.27,105.00,-26,50.180747, 8.839011,36.441,644,316,12,4.00,-69,-162,-1022,-50,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:14.180,7.42,-0.34,119.56,96,5.74,53,0,24.04,44,0.5,23.28,105.00,-26,50.180747, 8.839011,36.441,644,316,12,4.00,-120,-378,-1022,-283,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:14.470,7.41,-0.85,118.95,96,5.75,55,0,24.04,44,0.4,23.38,104.90,-26,50.180728, 8.839011,36.606,644,316,10,4.00,0,-413,-1022,-23,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:14.740,7.42,-1.32,118.29,96,5.76,56,0,24.04,44,0.4,23.31,104.90,-26,50.180728, 8.839161,36.606,644,325,10,4.00,0,-357,-1022,219,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:15.020,7.42,-1.83,117.54,97,5.78,59,0,24.04,44,0.7,23.31,104.90,-26,50.180728, 8.839161,37.017,644,324,17,4.00,0,-363,-1023,369,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:15.280,7.42,-2.27,116.75,97,5.84,61,0,24.04,44,0.4,23.26,104.90,-26,50.180728, 8.839161,37.321,644,324,10,4.00,0,-427,-1022,228,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:15.540,7.42,-2.52,116.06,97,5.75,59,0,24.04,44,0.2,23.27,104.60,-26,50.180735, 8.839301,37.664,644,332,5,4.00,0,-508,-1023,104,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:15.800,7.41,-2.64,115.42,97,5.80,56,0,24.03,44,0.3,23.27,104.60,-26,50.180735, 8.839301,37.664,644,332,7,4.00,0,-333,-1022,42,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:16.090,7.41,-2.63,114.88,97,5.88,53,0,24.04,44,0.4,23.28,104.60,-26,50.180735, 8.839301,38.705,644,332,10,4.00,0,-65,-1022,0,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:16.380,7.41,-2.39,114.47,96,5.85,51,0,24.04,44,0.4,23.28,104.60,-26,50.180769, 8.839414,38.705,644,340,10,4.00,0,-308,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:16.650,7.41,-1.99,114.30,96,5.79,50,0,24.04,44,0.6,23.29,104.30,-26,50.180769, 8.839414,39.255,644,340,14,4.00,0,-116,-1022,0,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:16.920,7.41,-1.56,114.26,96,5.85,48,0,24.03,44,0.6,23.29,104.30,-26,50.180769, 8.839414,39.255,644,340,14,4.00,0,-128,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:17.190,7.41,-0.99,114.38,94,5.85,48,0,24.03,44,0.6,23.29,104.30,-26,50.180769, 8.839414,39.255,644,340,14,4.00,0,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:17.460,7.41,-0.54,114.56,94,5.79,50,0,24.03,44,0.2,23.24,104.70,-26,50.180825, 8.839519,38.812,644,349,5,4.00,0,0,-1022,0,-501,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:17.730,7.41,-0.12,114.74,94,5.81,51,0,24.04,44,0.2,23.23,104.70,-26,50.180825, 8.839519,38.605,644,349,5,4.00,0,-84,-1022,-33,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:18.010,7.41,0.08,114.78,94,5.72,51,0,24.04,44,0.7,23.23,104.70,-26,50.180825, 8.839519,38.769,645,349,17,4.00,-55,-143,-1022,-97,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:18.280,7.41,0.12,114.87,94,5.75,52,0,24.03,44,0.2,23.25,104.70,-26,50.180825, 8.839519,38.769,645,349,5,4.00,-44,-148,-1022,0,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:18.540,7.41,0.12,114.80,96,5.70,54,0,24.03,44,0.5,23.26,104.70,-26,50.180825, 8.839519,38.769,645,349,12,4.00,-85,-176,-1022,0,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:18.810,7.41,0.01,114.74,96,5.79,56,0,24.03,44,0.7,23.26,104.70,-26,50.180825, 8.839519,38.769,645,349,17,4.00,-3,-281,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:19.080,7.41,-0.08,114.69,96,5.83,55,0,24.04,44,0.2,23.25,104.70,-26,50.180825, 8.839519,40.214,645,349,5,4.00,-91,-239,-1022,-101,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:19.370,7.41,-0.15,114.54,96,5.73,53,0,24.04,44,0.2,23.26,104.70,-26,50.180949, 8.839604,40.214,645,359,5,4.00,-42,-222,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:19.630,7.41,-0.29,114.41,96,5.81,49,0,24.04,44,0.2,23.26,104.10,-26,50.180949, 8.839604,42.638,645,359,5,4.00,-64,-246,-1022,32,-502,-538,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:19.900,7.41,-0.38,114.24,94,5.82,48,0,24.03,44,0.6,23.27,104.10,-26,50.180949, 8.839604,46.661,645,359,14,4.00,0,-234,-1022,114,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:20.160,7.41,-0.48,114.09,94,5.82,52,0,24.03,44,0.5,23.28,104.10,-26,50.180949, 8.839604,46.661,645,359,12,4.00,0,-161,-1022,153,-502,-538,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:20.440,7.41,-0.52,113.96,94,5.85,59,0,24.03,44,0.5,23.26,101.40,-26,50.181084, 8.839604,52.081,645,365,12,4.00,-157,-235,-1022,0,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:20.730,7.42,-0.54,113.78,96,5.74,62,0,24.03,44,0.7,23.24,101.40,-26,50.181084, 8.839605,52.081,645,365,17,4.00,-27,-181,-1023,47,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:21.010,7.42,-0.62,113.58,96,5.84,64,0,24.04,44,0.7,23.24,101.40,-26,50.181084, 8.839605,60.228,645,365,17,4.00,0,-64,-1022,345,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:21.270,7.42,-0.62,113.55,97,5.78,64,0,24.04,44,0.3,23.23,101.40,-26,50.181084, 8.839605,60.228,645,364,7,4.00,0,-34,-1022,392,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:21.530,7.42,-0.53,113.42,97,5.76,62,0,24.04,44,0.3,23.22,97.90,-26,50.181192, 8.839523,61.904,645,364,7,4.00,0,-27,-1022,344,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:21.800,7.42,-0.57,113.19,97,5.71,61,0,24.04,44,0.7,23.22,97.90,-26,50.181271, 8.839458,61.904,645,364,17,4.00,0,0,-1022,313,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:22.100,7.42,-0.84,112.76,97,5.76,62,0,24.03,44,0.2,23.22,97.90,-26,50.181311, 8.839425,62.225,645,364,5,4.00,0,-36,-1023,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:22.370,7.42,-1.15,112.25,97,5.80,62,0,24.03,44,0.2,23.21,97.90,-26,50.181311, 8.839425,61.075,645,364,5,4.00,0,0,-1022,158,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:22.630,7.42,-1.44,111.74,97,5.76,63,0,24.03,44,0.4,23.19,98.10,-26,50.181351, 8.839358,61.075,645,362,10,4.00,0,0,-1022,238,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:22.890,7.42,-1.78,111.05,97,5.76,63,0,24.04,44,0.3,23.19,98.10,-26,50.181351, 8.839358,58.704,645,362,7,4.00,0,25,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:23.190,7.42,-2.13,110.22,97,5.80,63,0,24.04,44,0.4,23.21,98.10,-26,50.181351, 8.839358,58.704,645,362,10,4.00,0,0,-1022,0,-502,-538,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:23.450,7.42,-2.32,109.72,98,5.74,63,0,24.04,44,0.4,23.24,98.90,-26,50.181396, 8.839217,56.773,645,356,10,4.00,0,0,-1022,0,-502,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:23.730,7.42,-2.37,109.15,98,5.81,63,0,24.04,44,0.2,23.24,98.90,-26,50.181396, 8.839217,56.773,645,356,5,4.00,0,0,-1022,0,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:23.990,7.42,-2.33,108.62,98,5.85,64,0,24.03,44,0.5,23.25,98.90,-26,50.181396, 8.839217,55.815,645,356,12,4.00,0,0,-1022,0,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:24.280,7.42,-2.20,108.18,98,5.88,64,0,24.03,44,0.6,23.26,98.90,-26,50.181426, 8.839217,55.815,645,357,14,4.00,0,0,-1022,0,-501,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:24.560,7.42,-2.01,107.78,98,5.80,65,0,24.03,44,0.3,23.30,98.80,-26,50.181426, 8.839040,54.867,645,348,7,4.00,-128,0,-1022,-205,-502,-539,147,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:24.820,7.42,-1.86,107.50,98,5.85,66,0,24.04,44,0.4,23.30,98.80,-26,50.181426, 8.839040,53.196,645,347,10,4.00,-280,0,-1022,-94,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:25.110,7.42,-1.59,107.30,98,5.81,65,0,24.04,44,0.7,23.30,98.80,-26,50.181426, 8.839040,53.196,645,347,17,4.00,-217,0,-1023,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:25.380,7.42,-1.20,107.35,99,5.81,65,0,24.03,44,0.2,23.30,98.10,-26,50.181425, 8.838853,51.917,645,337,5,4.00,-40,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:25.640,7.42,-0.72,107.51,99,5.77,63,0,24.03,44,0.4,23.30,98.10,-26,50.181425, 8.838853,51.917,645,337,10,4.00,0,0,-1022,0,-501,-539,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:25.900,7.42,-0.34,107.58,99,5.85,63,0,24.03,44,0.4,23.30,98.10,-26,50.181425, 8.838853,51.917,645,337,10,4.00,0,0,-1022,0,-501,-538,146,-1024,-652,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:26.190,7.42,-0.10,107.75,99,5.84,63,0,24.03,44,0.3,23.27,98.10,-26,50.181425, 8.838853,49.257,645,337,7,4.00,0,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:26.480,7.42,0.16,107.91,99,5.86,62,0,24.04,44,0.2,23.23,97.30,-26,50.181388, 8.838667,49.146,646,324,5,4.00,-54,0,-1022,0,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:26.750,7.42,0.38,108.17,99,5.80,62,0,24.04,44,0.7,23.22,97.30,-26,50.181388, 8.838667,49.146,646,324,17,4.00,-119,0,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:27.010,7.42,0.52,108.32,99,5.79,63,0,24.04,44,0.4,23.22,97.30,-26,50.181388, 8.838667,48.326,646,324,10,4.00,-108,0,-1023,85,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:27.270,7.42,0.60,108.50,99,5.81,62,0,24.04,44,0.4,23.24,97.30,-26,50.181388, 8.838667,48.326,646,324,10,4.00,-100,0,-1022,260,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:27.550,7.42,0.61,108.70,98,5.85,60,0,24.04,44,0.7,23.26,96.10,-26,50.181333, 8.838549,48.641,646,315,17,4.00,-94,0,-1022,333,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:27.830,7.42,0.70,108.91,98,5.86,57,0,24.03,44,0.5,23.26,96.10,-26,50.181333, 8.838549,51.218,646,315,12,4.00,-135,0,-1022,49,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:29:28.090,7.42,0.76,109.10,98,5.89,55,0,24.03,44,0.2,23.27,96.10,-26,50.181333, 8.838549,51.218,646,315,5,4.00,-108,0,-1023,0,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
