Date,Time,TxBat(V),Rx RSSI1(dB),Rx RSSI2(dB),Rx Quality(%),Rx SNR(dB),Antenna,RF Mode,Tx Power(mW),Tx RSSI(dB),Tx Quality(%),Tx SNR(dB),Vario(m/s),Flughoehe(m),Breitengrad, L–ngengrad,GPS Sats,GPS Speed(km/h),GPS Heading(),GPS Alt(m),Rx Batt(V),Rx Curr(A),Rx Cons(mAh),Rx Batt%(%),Abstand(m),
2024-05-10,15:04:35.030,8.13,-80,-73,99,13,1,4,10,-66,100,15,2.00,133.00,48.443460, 11.543336,24,3.30,66.00,-53,11.8,0.1,140,0,89,
2024-05-10,15:04:35.150,8.12,-80,-73,99,13,1,4,10,-66,100,15,2.00,133.00,48.443460, 11.543336,24,3.30,66.00,-53,11.8,0.1,140,0,89,
2024-05-10,15:04:35.260,8.13,-80,-73,99,13,1,4,10,-66,100,15,2.00,133.00,48.443473, 11.543381,24,2.10,72.00,-44,11.8,0.1,140,0,92,
2024-05-10,15:04:35.390,8.12,-80,-73,99,13,1,4,10,-67,100,14,2.00,133.00,48.443473, 11.543381,24,2.10,72.00,-44,11.9,0.2,140,0,92,
2024-05-10,15:04:35.510,8.13,-70,-75,100,13,0,4,10,-63,100,15,1.58,134.00,48.443473, 11.543381,24,2.10,72.00,-44,11.9,0.2,140,0,92,
2024-05-10,15:04:35.620,8.12,-70,-75,100,13,0,4,10,-63,100,15,1.58,134.00,48.443473, 11.543381,24,2.10,72.00,-44,11.9,0.2,140,0,92,
2024-05-10,15:04:35.730,8.13,-70,-75,100,13,0,4,10,-63,100,15,1.58,134.00,48.443486, 11.543419,24,1.70,76.00,-4,11.9,0.2,140,0,95,
2024-05-10,15:04:35.850,8.12,-70,-75,100,13,0,4,10,-66,100,14,1.20,133.00,48.443486, 11.543419,24,1.70,76.00,-4,11.9,0.2,140,0,95,
2024-05-10,15:04:35.960,8.13,-70,-75,100,13,0,4,10,-66,100,14,1.20,133.00,48.443486, 11.543419,24,1.70,76.00,-4,11.9,0.2,140,0,95,
2024-05-10,15:04:36.090,8.13,-69,-75,100,13,0,4,10,-62,100,13,1.20,133.00,48.443493, 11.543452,24,1.80,78.00,18,11.9,0.2,140,0,97,
2024-05-10,15:04:36.220,8.13,-69,-75,100,13,0,4,10,-62,100,13,0.80,133.00,48.443493, 11.543452,24,1.80,78.00,18,11.9,0.2,140,0,97,
2024-05-10,15:04:36.340,8.12,-69,-75,100,13,0,4,10,-66,100,14,0.80,133.00,48.443493, 11.543452,24,1.80,78.00,18,11.9,0.2,140,0,97,
2024-05-10,15:04:36.450,8.12,-69,-75,100,13,0,4,10,-66,100,14,0.80,133.00,48.443499, 11.543482,24,1.90,80.00,26,11.9,0.2,140,0,98,
2024-05-10,15:04:36.580,8.12,-70,-75,100,13,0,4,10,-53,100,14,0.80,133.00,48.443499, 11.543482,24,1.90,80.00,26,11.9,0.1,140,0,98,
2024-05-10,15:04:36.700,8.13,-70,-75,100,13,0,4,10,-55,100,14,-0.53,132.00,48.443499, 11.543482,24,1.90,80.00,26,11.9,0.1,140,0,98,
2024-05-10,15:04:36.810,8.13,-70,-75,100,13,0,4,10,-55,100,14,-0.53,132.00,48.443499, 11.543482,24,1.90,80.00,26,11.9,0.1,140,0,98,
2024-05-10,15:04:36.940,8.13,-62,-75,100,14,0,4,10,-52,100,15,-0.53,132.00,48.443503, 11.543529,24,2.10,84.00,30,11.9,0.1,140,0,101,
2024-05-10,15:04:37.070,8.12,-62,-75,100,14,0,4,10,-52,100,15,-0.53,132.00,48.443503, 11.543529,24,2.10,84.00,30,11.9,0.2,140,0,101,
2024-05-10,15:04:37.200,8.13,-62,-75,100,14,0,4,10,-53,100,15,-0.89,131.00,48.443503, 11.543529,24,2.10,84.00,30,11.9,0.2,140,0,101,
2024-05-10,15:04:37.320,8.12,-62,-75,100,14,0,4,10,-53,100,15,-0.89,131.00,48.443503, 11.543529,24,2.10,84.00,30,11.9,0.2,140,0,101,
2024-05-10,15:04:37.430,8.13,-60,-75,100,13,0,4,10,-53,100,14,-0.89,131.00,48.443504, 11.543574,24,2.20,86.00,19,11.9,0.2,140,0,103,
2024-05-10,15:04:37.560,8.13,-60,-75,100,13,0,4,10,-53,100,14,-0.99,131.00,48.443504, 11.543574,24,2.20,86.00,19,11.9,0.2,140,0,103,
2024-05-10,15:04:37.670,8.12,-60,-75,100,13,0,4,10,-56,100,14,-0.99,131.00,48.443504, 11.543574,24,2.20,86.00,19,11.9,0.2,140,0,103,
2024-05-10,15:04:37.800,8.12,-60,-75,100,13,0,4,10,-56,100,14,-0.99,131.00,48.443509, 11.543615,24,2.30,86.00,19,11.9,0.2,140,0,105,
2024-05-10,15:04:37.930,8.12,-63,-75,100,14,0,4,10,-60,100,14,-0.99,131.00,48.443509, 11.543615,24,2.30,86.00,19,12.0,0.1,140,0,105,
2024-05-10,15:04:38.060,8.13,-63,-75,100,14,0,4,10,-60,100,14,-0.99,131.00,48.443509, 11.543615,24,2.30,86.00,19,12.0,0.1,140,0,105,
2024-05-10,15:04:38.190,8.13,-63,-75,100,14,0,4,10,-69,100,15,-0.98,131.00,48.443509, 11.543615,24,2.30,86.00,19,12.0,0.1,140,0,105,
2024-05-10,15:04:38.320,8.12,-63,-75,100,14,0,4,10,-69,100,15,-0.98,131.00,48.443511, 11.543658,24,2.20,80.00,8,12.0,0.1,140,0,107,
2024-05-10,15:04:38.450,8.13,-63,-79,100,13,0,4,10,-66,100,13,-0.98,131.00,48.443511, 11.543658,24,2.20,80.00,8,12.0,0.1,140,0,107,
2024-05-10,15:04:38.580,8.13,-63,-79,100,13,0,4,10,-66,100,13,-0.98,131.00,48.443511, 11.543658,24,2.20,80.00,8,12.0,0.1,140,0,107,
2024-05-10,15:04:38.710,8.13,-63,-79,100,13,0,4,10,-69,100,14,-0.98,131.00,48.443511, 11.543658,24,2.20,80.00,8,12.0,0.1,140,0,107,
2024-05-10,15:04:38.840,8.12,-63,-79,100,13,0,4,10,-69,100,14,-0.98,131.00,48.443515, 11.543699,24,2.10,64.00,8,12.0,0.1,140,0,110,
2024-05-10,15:04:38.970,8.12,-69,-79,100,13,0,4,10,-69,100,15,-0.92,131.00,48.443515, 11.543699,24,2.10,64.00,8,12.0,0.1,140,0,110,
2024-05-10,15:04:39.100,8.13,-69,-79,100,13,0,4,10,-69,100,15,-0.92,131.00,48.443515, 11.543699,24,2.10,64.00,8,12.0,0.1,140,0,110,
2024-05-10,15:04:39.220,8.12,-69,-79,100,13,0,4,10,-68,100,13,-0.92,131.00,48.443524, 11.543729,24,2.10,52.00,11,12.0,0.1,140,0,112,
2024-05-10,15:04:39.330,8.12,-69,-79,100,13,0,4,10,-68,100,13,-0.92,131.00,48.443524, 11.543729,24,2.10,52.00,11,12.0,0.1,140,0,112,
2024-05-10,15:04:39.440,8.12,-70,-70,100,13,1,4,10,-63,100,15,-1.00,130.00,48.443524, 11.543729,24,2.10,52.00,11,12.0,0.1,140,0,112,
2024-05-10,15:04:39.560,8.12,-70,-70,100,13,1,4,10,-63,100,15,-1.00,130.00,48.443535, 11.543750,24,2.10,34.00,10,12.0,0.1,140,0,114,
2024-05-10,15:04:39.680,8.13,-70,-70,100,13,1,4,10,-70,100,13,-1.20,130.00,48.443535, 11.543750,24,2.10,34.00,10,12.0,0.1,140,0,114,
2024-05-10,15:04:39.810,8.12,-70,-70,100,13,1,4,10,-70,100,13,-1.20,130.00,48.443535, 11.543750,24,2.10,34.00,10,12.0,0.1,140,0,114,
2024-05-10,15:04:39.930,8.12,-70,-70,100,13,1,4,10,-70,100,14,-1.20,130.00,48.443544, 11.543764,24,2.10,18.00,9,12.0,0.1,140,0,115,
2024-05-10,15:04:40.040,8.13,-70,-70,100,13,1,4,10,-70,100,14,-1.20,130.00,48.443544, 11.543764,24,2.10,18.00,9,12.0,0.2,140,0,115,
2024-05-10,15:04:40.170,8.13,-70,-70,100,13,1,4,10,-60,100,14,-1.37,129.00,48.443544, 11.543764,24,2.10,18.00,9,12.0,0.2,140,0,115,
2024-05-10,15:04:40.300,8.13,-70,-70,100,13,1,4,10,-60,100,14,-1.37,129.00,48.443544, 11.543764,24,2.10,18.00,9,12.0,0.2,140,0,115,
2024-05-10,15:04:40.430,8.12,-70,-69,100,13,1,4,10,-60,100,14,-1.37,129.00,48.443558, 11.543771,24,2.10,18.00,19,12.0,0.2,140,0,117,
2024-05-10,15:04:40.560,8.12,-70,-69,100,13,1,4,10,-56,100,15,-1.37,129.00,48.443558, 11.543771,24,2.10,18.00,19,12.0,0.1,140,0,117,
2024-05-10,15:04:40.680,8.12,-70,-69,100,13,1,4,10,-56,100,15,-1.53,128.00,48.443558, 11.543771,24,2.10,18.00,19,12.0,0.1,140,0,117,
2024-05-10,15:04:40.790,8.12,-70,-65,100,14,1,4,10,-55,100,15,-1.53,128.00,48.443576, 11.543769,24,2.20,18.00,26,12.0,0.1,140,0,118,
2024-05-10,15:04:40.920,8.13,-70,-65,100,14,1,4,10,-55,100,15,-1.53,128.00,48.443576, 11.543769,24,2.20,18.00,26,12.0,0.1,140,0,118,
2024-05-10,15:04:41.050,8.12,-70,-65,100,14,1,4,10,-55,100,14,-1.73,128.00,48.443576, 11.543769,24,2.20,18.00,26,12.0,0.1,140,0,118,
2024-05-10,15:04:41.180,8.13,-70,-65,100,14,1,4,10,-55,100,14,-1.73,128.00,48.443576, 11.543769,24,2.20,18.00,26,12.0,0.1,140,0,118,
2024-05-10,15:04:41.310,8.12,-70,-62,100,14,1,4,10,-53,100,14,-1.73,128.00,48.443594, 11.543759,24,2.10,18.00,28,12.0,0.1,140,0,119,
2024-05-10,15:04:41.440,8.12,-70,-62,100,14,1,4,10,-53,100,14,-1.91,127.00,48.443594, 11.543759,24,2.10,18.00,28,12.0,0.1,140,0,119,
2024-05-10,15:04:41.570,8.13,-70,-62,100,14,1,4,10,-56,100,14,-1.91,127.00,48.443594, 11.543759,24,2.10,18.00,28,12.0,0.1,140,0,119,
2024-05-10,15:04:41.680,8.12,-70,-62,100,14,1,4,10,-56,100,14,-1.91,127.00,48.443614, 11.543736,24,2.10,18.00,33,12.0,0.1,140,0,120,
2024-05-10,15:04:41.810,8.12,-70,-60,100,14,1,4,10,-56,100,14,-2.01,126.00,48.443614, 11.543736,24,2.10,18.00,33,12.0,0.1,140,0,120,
2024-05-10,15:04:41.940,8.12,-70,-60,100,14,1,4,10,-56,100,14,-2.01,126.00,48.443630, 11.543714,24,2.20,18.00,34,12.0,0.1,140,0,120,
2024-05-10,15:04:42.070,8.13,-70,-60,100,14,1,4,10,-58,100,13,-1.93,126.00,48.443630, 11.543714,24,2.20,18.00,34,12.0,0.1,140,0,120,
2024-05-10,15:04:42.200,8.13,-70,-60,100,14,1,4,10,-58,100,13,-1.93,126.00,48.443630, 11.543714,24,2.20,18.00,34,12.0,0.1,140,0,120,
2024-05-10,15:04:42.330,8.13,-70,-62,100,14,1,4,10,-59,100,14,-1.93,126.00,48.443641, 11.543689,24,2.20,18.00,35,12.0,0.1,140,0,120,
2024-05-10,15:04:42.460,8.12,-70,-62,100,14,1,4,10,-59,100,14,-1.81,126.00,48.443641, 11.543689,24,2.20,18.00,35,12.0,0.1,140,0,120,
2024-05-10,15:04:42.580,8.12,-70,-62,100,14,1,4,10,-60,100,13,-1.81,126.00,48.443641, 11.543689,24,2.20,18.00,35,12.0,0.1,140,0,120,
2024-05-10,15:04:42.690,8.12,-70,-62,100,14,1,4,10,-60,100,13,-1.81,126.00,48.443654, 11.543659,24,2.20,18.00,17,12.0,0.1,140,0,120,
2024-05-10,15:04:42.820,8.13,-70,-63,100,14,1,4,10,-60,100,14,-1.81,126.00,48.443654, 11.543659,24,2.20,18.00,17,12.0,0.2,140,0,120,
2024-05-10,15:04:42.950,8.13,-70,-63,100,14,1,4,10,-59,100,15,-1.62,126.00,48.443654, 11.543659,24,2.20,18.00,17,12.0,0.2,140,0,120,
2024-05-10,15:04:43.080,8.12,-70,-63,100,14,1,4,10,-59,100,15,-1.62,126.00,48.443654, 11.543659,24,2.20,18.00,17,12.0,0.2,140,0,120,
2024-05-10,15:04:43.210,8.13,-70,-64,100,14,1,4,10,-64,100,13,-1.62,126.00,48.443670, 11.543626,24,2.00,18.00,18,12.0,0.2,140,0,120,
2024-05-10,15:04:43.340,8.13,-70,-64,100,14,1,4,10,-64,100,13,-1.62,126.00,48.443670, 11.543626,24,2.00,18.00,18,12.1,0.1,140,0,120,
2024-05-10,15:04:43.470,8.13,-70,-64,100,14,1,4,10,-59,100,13,-1.47,126.00,48.443670, 11.543626,24,2.00,18.00,18,12.1,0.1,140,0,120,
2024-05-10,15:04:43.600,8.12,-70,-64,100,14,1,4,10,-59,100,13,-1.47,126.00,48.443688, 11.543600,24,1.80,18.00,3,12.1,0.1,140,0,121,
2024-05-10,15:04:43.710,8.12,-70,-65,100,14,1,4,10,-60,100,13,-1.47,126.00,48.443688, 11.543600,24,1.80,18.00,3,12.1,0.1,140,0,121,
2024-05-10,15:04:43.840,8.12,-70,-65,100,14,1,4,10,-60,100,13,-1.36,126.00,48.443688, 11.543600,24,1.80,18.00,3,12.1,0.1,140,0,121,
2024-05-10,15:04:43.970,8.12,-70,-65,100,14,1,4,10,-60,100,15,-1.36,126.00,48.443688, 11.543600,24,1.80,18.00,3,12.1,0.1,140,0,121,
2024-05-10,15:04:44.100,8.12,-70,-65,100,14,1,4,10,-60,100,15,-1.36,126.00,48.443703, 11.543582,24,1.70,18.00,7,12.1,0.1,140,0,121,
2024-05-10,15:04:44.230,8.13,-70,-65,100,13,1,4,10,-65,100,13,-1.42,125.00,48.443703, 11.543582,24,1.70,18.00,7,12.1,0.1,140,0,121,
2024-05-10,15:04:44.360,8.13,-70,-65,100,13,1,4,10,-65,100,13,-1.42,125.00,48.443718, 11.543570,24,1.60,18.00,1,12.1,0.1,140,0,122,
2024-05-10,15:04:44.490,8.12,-70,-65,100,13,1,4,10,-56,100,14,-1.55,125.00,48.443718, 11.543570,24,1.60,18.00,1,12.1,0.1,140,0,122,
2024-05-10,15:04:44.620,8.13,-63,-66,100,13,0,4,10,-58,100,14,-1.55,125.00,48.443718, 11.543570,24,1.60,18.00,1,12.1,0.1,140,0,124,
2024-05-10,15:04:44.750,8.12,-63,-66,100,13,0,4,10,-58,100,14,-1.55,125.00,48.443732, 11.543564,24,1.60,18.00,12,12.1,0.1,140,0,124,
2024-05-10,15:04:44.880,8.13,-63,-66,100,13,0,4,10,-63,100,15,-1.64,124.00,48.443732, 11.543564,24,1.60,18.00,12,12.1,0.1,140,0,124,
2024-05-10,15:04:45.010,8.12,-63,-66,100,13,0,4,10,-63,100,15,-1.64,124.00,48.443732, 11.543564,24,1.60,18.00,12,12.1,0.1,140,0,124,
2024-05-10,15:04:45.140,8.12,-64,-66,100,14,0,4,10,-66,100,14,-1.64,124.00,48.443746, 11.543561,24,1.70,8.00,23,12.1,0.1,140,0,125,
2024-05-10,15:04:45.270,8.13,-64,-66,100,14,0,4,10,-66,100,14,-1.71,123.00,48.443746, 11.543561,24,1.70,8.00,23,12.1,0.1,140,0,125,
2024-05-10,15:04:45.400,8.12,-64,-66,100,14,0,4,10,-56,100,15,-1.71,123.00,48.443746, 11.543561,24,1.70,8.00,23,12.1,0.1,140,0,125,
2024-05-10,15:04:45.530,8.13,-64,-66,100,14,0,4,10,-56,100,15,-1.71,123.00,48.443762, 11.543567,24,2.00,28.00,59,12.1,0.1,140,0,127,
2024-05-10,15:04:45.640,8.12,-65,-66,100,14,0,4,10,-56,100,13,-1.71,123.00,48.443762, 11.543567,24,2.00,28.00,59,12.1,0.1,140,0,127,
2024-05-10,15:04:45.750,8.13,-65,-66,100,14,0,4,10,-56,100,13,-1.62,123.00,48.443762, 11.543567,24,2.00,28.00,59,12.1,0.1,140,0,127,
2024-05-10,15:04:45.870,8.12,-65,-66,100,14,0,4,10,-59,100,14,-1.62,123.00,48.443762, 11.543567,24,2.00,28.00,59,12.1,0.1,140,0,127,
2024-05-10,15:04:46.000,8.12,-65,-66,100,14,0,4,10,-59,100,14,-1.62,123.00,48.443781, 11.543582,24,2.00,50.00,14,12.1,0.1,140,0,129,
2024-05-10,15:04:46.130,8.12,-64,-66,100,14,0,4,10,-63,100,13,-1.62,123.00,48.443781, 11.543582,24,2.00,50.00,14,12.1,0.1,140,0,129,
2024-05-10,15:04:46.260,8.13,-64,-66,100,14,0,4,10,-63,100,13,-1.69,123.00,48.443781, 11.543582,24,2.00,50.00,14,12.1,0.1,140,0,129,
2024-05-10,15:04:46.390,8.12,-64,-66,100,14,0,4,10,-54,100,14,-1.69,123.00,48.443793, 11.543600,24,1.90,66.00,6,12.1,0.1,140,0,131,
2024-05-10,15:04:46.520,8.13,-64,-66,100,14,0,4,10,-54,100,14,-1.69,123.00,48.443793, 11.543600,24,1.90,66.00,6,12.1,0.1,140,0,131,
2024-05-10,15:04:46.650,8.12,-64,-66,100,14,0,4,10,-54,100,14,-1.69,123.00,48.443793, 11.543600,24,1.90,66.00,6,12.1,0.1,140,0,131,
2024-05-10,15:04:46.780,8.12,-64,-66,100,14,0,4,10,-54,100,14,-1.63,122.00,48.443793, 11.543600,24,1.90,66.00,6,12.1,0.1,140,0,131,
2024-05-10,15:04:46.910,8.12,-64,-66,100,14,0,4,10,-61,100,13,-1.63,122.00,48.443793, 11.543600,24,1.90,66.00,6,12.1,0.1,140,0,131,
2024-05-10,15:04:47.040,8.12,-64,-66,100,13,0,4,10,-61,100,14,-1.63,122.00,48.443800, 11.543630,24,1.70,88.00,9,12.1,0.1,140,0,133,
2024-05-10,15:04:47.170,8.12,-64,-66,100,13,0,4,10,-61,100,14,-1.63,122.00,48.443800, 11.543630,24,1.70,88.00,9,12.1,0.1,140,0,133,
2024-05-10,15:04:47.300,8.13,-64,-66,100,13,0,4,10,-60,100,13,-1.59,121.00,48.443800, 11.543630,24,1.70,88.00,9,12.1,0.1,140,0,133,
2024-05-10,15:04:47.430,8.13,-64,-66,100,13,0,4,10,-60,100,13,-1.59,121.00,48.443803, 11.543668,23,1.80,102.00,25,12.1,0.1,140,0,134,
2024-05-10,15:04:47.560,8.13,-63,-66,100,14,0,4,10,-55,100,13,-1.59,121.00,48.443803, 11.543668,23,1.80,102.00,25,12.1,0.1,140,0,134,
2024-05-10,15:04:47.690,8.12,-63,-66,100,14,0,4,10,-55,100,13,-1.58,121.00,48.443803, 11.543668,23,1.80,102.00,25,12.1,0.1,140,0,134,
2024-05-10,15:04:47.800,8.12,-63,-66,100,14,0,4,10,-51,100,13,-1.58,121.00,48.443803, 11.543668,23,1.80,102.00,25,12.1,0.1,140,0,134,
2024-05-10,15:04:47.930,8.12,-63,-66,100,14,0,4,10,-51,100,13,-1.58,121.00,48.443801, 11.543700,24,1.90,110.00,32,12.1,0.1,140,0,135,
2024-05-10,15:04:48.060,8.12,-61,-66,100,14,0,4,10,-52,100,14,-1.67,120.00,48.443801, 11.543700,24,1.90,110.00,32,12.1,0.1,140,0,135,
2024-05-10,15:04:48.190,8.12,-61,-66,100,14,0,4,10,-52,100,14,-1.67,120.00,48.443797, 11.543730,24,2.00,116.00,30,12.1,0.1,140,0,136,
2024-05-10,15:04:48.320,8.12,-61,-66,100,14,0,4,10,-52,100,14,-1.65,120.00,48.443797, 11.543730,24,2.00,116.00,30,12.1,0.1,140,0,136,
2024-05-10,15:04:48.440,8.12,-61,-66,100,14,0,4,10,-52,100,14,-1.65,120.00,48.443797, 11.543730,24,2.00,116.00,30,12.1,0.1,140,0,136,
2024-05-10,15:04:48.550,8.12,-58,-66,100,14,0,4,10,-52,100,14,-1.65,120.00,48.443785, 11.543762,24,2.00,124.00,17,12.1,0.1,140,0,136,
2024-05-10,15:04:48.680,8.12,-58,-66,100,14,0,4,10,-52,100,14,-1.56,120.00,48.443785, 11.543762,24,2.00,124.00,17,12.1,0.1,140,0,136,
2024-05-10,15:04:48.810,8.12,-58,-66,100,14,0,4,10,-53,100,13,-1.56,120.00,48.443785, 11.543762,24,2.00,124.00,17,12.1,0.1,140,0,136,
2024-05-10,15:04:48.940,8.13,-59,-66,100,14,0,4,10,-50,100,14,-1.56,120.00,48.443775, 11.543790,24,2.00,130.00,17,12.1,0.1,140,0,137,
2024-05-10,15:04:49.070,8.12,-59,-66,100,14,0,4,10,-50,100,14,-1.46,120.00,48.443775, 11.543790,24,2.00,130.00,17,12.1,0.1,140,0,137,
2024-05-10,15:04:49.200,8.13,-59,-66,100,14,0,4,10,-54,100,14,-1.46,120.00,48.443775, 11.543790,24,2.00,130.00,17,12.1,0.1,140,0,137,
2024-05-10,15:04:49.330,8.12,-59,-66,100,14,0,4,10,-54,100,14,-1.46,120.00,48.443757, 11.543819,24,1.90,138.00,13,12.1,0.1,140,0,136,
2024-05-10,15:04:49.460,8.12,-58,-66,100,14,0,4,10,-59,100,14,-1.38,119.00,48.443757, 11.543819,24,1.90,138.00,13,12.1,0.1,140,0,136,
2024-05-10,15:04:49.590,8.13,-58,-66,100,14,0,4,10,-59,100,14,-1.38,119.00,48.443738, 11.543845,24,1.90,144.00,11,12.1,0.1,140,0,136,
2024-05-10,15:04:49.720,8.12,-58,-66,100,14,0,4,10,-55,100,14,-1.38,119.00,48.443738, 11.543845,24,1.90,144.00,11,12.1,0.1,140,0,136,
2024-05-10,15:04:49.830,8.13,-58,-66,100,14,0,4,10,-55,100,14,-1.38,119.00,48.443738, 11.543845,24,1.90,144.00,11,12.1,0.1,150,0,136,
2024-05-10,15:04:49.960,8.12,-61,-66,100,14,0,4,10,-63,100,15,-1.33,119.00,48.443738, 11.543845,24,1.90,144.00,11,12.1,0.1,150,0,136,
2024-05-10,15:04:50.090,8.13,-61,-66,100,14,0,4,10,-63,100,15,-1.33,119.00,48.443712, 11.543872,24,1.90,152.00,19,12.1,0.1,150,0,135,
2024-05-10,15:04:50.220,8.12,-61,-66,100,14,0,4,10,-63,100,14,-1.33,119.00,48.443712, 11.543872,24,1.90,152.00,19,12.1,0.1,150,0,135,
2024-05-10,15:04:50.340,8.12,-61,-66,100,14,0,4,10,-63,100,14,-1.28,119.00,48.443712, 11.543872,24,1.90,152.00,19,12.1,0.1,150,0,135,
2024-05-10,15:04:50.450,8.13,-67,-77,100,13,0,4,10,-60,100,13,-1.28,119.00,48.443689, 11.543893,24,1.90,154.00,25,12.1,0.1,150,0,134,
2024-05-10,15:04:50.580,8.13,-67,-77,100,13,0,4,10,-60,100,13,-1.28,118.00,48.443689, 11.543893,24,1.90,154.00,25,12.1,0.1,150,0,134,
2024-05-10,15:04:50.710,8.13,-67,-77,100,13,0,4,10,-64,100,13,-1.28,118.00,48.443689, 11.543893,24,1.90,154.00,25,12.1,0.1,150,0,134,
2024-05-10,15:04:50.840,8.13,-67,-77,100,13,0,4,10,-64,100,13,-1.28,118.00,48.443668, 11.543910,24,1.90,160.00,20,12.1,0.1,150,0,133,
2024-05-10,15:04:50.970,8.13,-65,-77,100,14,0,4,10,-64,100,14,-1.25,118.00,48.443668, 11.543910,24,1.90,160.00,20,12.1,0.1,150,0,133,
2024-05-10,15:04:51.100,8.13,-65,-77,100,14,0,4,10,-64,100,14,-1.25,118.00,48.443668, 11.543910,24,1.90,160.00,20,12.1,0.1,150,0,133,
2024-05-10,15:04:51.230,8.12,-65,-77,100,14,0,4,10,-64,100,15,-1.25,118.00,48.443643, 11.543925,24,1.90,164.00,12,12.1,0.1,150,0,132,
2024-05-10,15:04:51.360,8.12,-64,-77,100,14,0,4,10,-59,100,13,-1.25,118.00,48.443643, 11.543925,24,1.90,164.00,12,12.1,0.2,150,0,132,
2024-05-10,15:04:51.490,8.13,-64,-77,100,14,0,4,10,-59,100,13,-1.25,118.00,48.443643, 11.543925,24,1.90,164.00,12,12.1,0.2,150,0,132,
2024-05-10,15:04:51.620,8.13,-64,-77,100,14,0,4,10,-58,100,14,-1.18,118.00,48.443643, 11.543925,24,1.90,164.00,12,12.1,0.2,150,0,132,
2024-05-10,15:04:51.740,8.13,-64,-77,100,14,0,4,10,-58,100,14,-1.18,118.00,48.443611, 11.543939,24,1.90,172.00,7,12.1,0.2,150,0,130,
2024-05-10,15:04:51.860,8.13,-66,-77,100,13,0,4,10,-70,100,14,-1.18,118.00,48.443611, 11.543939,24,1.90,172.00,7,12.1,0.2,150,0,130,
2024-05-10,15:04:51.990,8.13,-66,-77,100,13,0,4,10,-70,100,14,-1.18,118.00,48.443611, 11.543939,24,1.90,172.00,7,12.1,0.1,150,0,130,
2024-05-10,15:04:52.120,8.13,-66,-77,100,13,0,4,10,-68,100,14,-1.15,118.00,48.443611, 11.543939,24,1.90,172.00,7,12.1,0.1,150,0,130,
2024-05-10,15:04:52.250,8.13,-66,-77,100,13,0,4,10,-68,100,14,-1.15,118.00,48.443572, 11.543951,24,1.80,172.00,14,12.1,0.1,150,0,127,
2024-05-10,15:04:52.380,8.12,-68,-77,100,13,0,4,10,-71,100,13,-1.15,118.00,48.443572, 11.543951,24,1.80,172.00,14,12.1,0.1,150,0,127,
2024-05-10,15:04:52.510,8.12,-68,-77,100,13,0,4,10,-71,100,13,-1.15,118.00,48.443572, 11.543951,24,1.80,172.00,14,12.1,0.2,150,0,127,
2024-05-10,15:04:52.640,8.12,-68,-77,100,13,0,4,10,-67,100,15,-1.28,117.00,48.443572, 11.543951,24,1.80,172.00,14,12.1,0.2,150,0,127,
2024-05-10,15:04:52.760,8.12,-68,-77,100,13,0,4,10,-67,100,15,-1.28,117.00,48.443539, 11.543960,24,1.90,174.00,16,12.1,0.2,150,0,125,
2024-05-10,15:04:52.870,8.12,-69,-77,100,13,0,4,10,-66,100,13,-1.28,117.00,48.443539, 11.543960,24,1.90,174.00,16,12.1,0.1,150,0,125,
2024-05-10,15:04:53.000,8.13,-69,-77,100,13,0,4,10,-66,100,13,-1.28,117.00,48.443539, 11.543960,24,1.90,174.00,16,12.1,0.1,150,0,125,
2024-05-10,15:04:53.130,8.13,-69,-77,100,13,0,4,10,-69,100,15,-1.37,117.00,48.443539, 11.543960,24,1.90,174.00,16,12.1,0.1,150,0,125,
2024-05-10,15:04:53.260,8.12,-69,-77,100,13,0,4,10,-69,100,15,-1.37,117.00,48.443503, 11.543966,23,1.90,178.00,13,12.1,0.1,150,0,123,
2024-05-10,15:04:53.390,8.12,-70,-76,100,13,0,4,10,-70,100,14,-1.39,116.00,48.443503, 11.543966,23,1.90,178.00,13,12.1,0.1,150,0,123,
2024-05-10,15:04:53.520,8.13,-70,-76,100,13,0,4,10,-69,100,14,-1.39,116.00,48.443503, 11.543966,23,1.90,178.00,13,12.1,0.1,150,0,123,
2024-05-10,15:04:53.650,8.12,-70,-76,100,13,0,4,10,-69,100,14,-1.39,116.00,48.443471, 11.543970,23,2.00,178.00,15,12.1,0.1,150,0,121,
2024-05-10,15:04:53.780,8.12,-70,-76,100,13,0,4,10,-66,100,14,-1.39,116.00,48.443471, 11.543970,23,2.00,178.00,15,12.1,0.1,150,0,121,
2024-05-10,15:04:53.900,8.12,-70,-76,100,13,0,4,10,-66,100,14,-1.39,116.00,48.443471, 11.543970,23,2.00,178.00,15,12.1,0.2,150,0,121,
2024-05-10,15:04:54.020,8.13,-70,-76,100,13,0,4,10,-69,100,14,-1.43,115.00,48.443471, 11.543970,23,2.00,178.00,15,12.1,0.2,150,0,121,
2024-05-10,15:04:54.150,8.13,-70,-76,100,13,0,4,10,-69,100,14,-1.43,115.00,48.443438, 11.543975,23,2.00,176.00,12,12.1,0.2,150,0,119,
2024-05-10,15:04:54.280,8.13,-70,-76,100,13,0,4,10,-67,100,15,-1.43,115.00,48.443438, 11.543975,23,2.00,176.00,12,12.1,0.2,150,0,119,
